Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2llFlNkPX4hW1M3HLdEMBm,"ブリーズ","ファンキー・スタッフ","Jiro Inagaki and His Soul Media",1975-01-25,277160,50,elhechizhero,2020-10-09T05:10:33Z,"jazz fusion,jazz funk,jazz","Nippon Columbia Co., Ltd./NIPPONOPHONE",0.605,0.45,0,-12.706,0,0.0402,0.336,0.833,0.0667,0.763,88.17,4
1pnZf1PWmF04OtB3AAH3A7,"Sepia","Oonops Drops Vol. 1","Indigo Jam Unit",2018-02-23,325580,0,elhechizhero,2020-10-09T05:14:25Z,"jazz fusion","Agogo Records",0.433,0.667,5,-8.059,0,0.0331,0.0754,0.782,0.0727,0.633,120.162,4
3zf2Q4RClUxso6f7PX6Fw2,"ジェントル・ウェイヴ","ファンキー・スタッフ","Jiro Inagaki and His Soul Media",1975-01-25,321680,42,elhechizhero,2020-10-09T07:53:18Z,"jazz fusion,jazz funk,jazz","Nippon Columbia Co., Ltd./NIPPONOPHONE",0.618,0.269,7,-15.112,0,0.0315,0.651,0.894,0.13,0.226,111.657,4
5WcMplcaFreAU51tsevw7f,"In The Twilight","MAN STEALS THE STARS","SOIL & “PIMP” SESSIONS",2019-12-04,408640,0,elhechizhero,2020-10-09T05:29:46Z,"jazz fusion,bebop,jazz,nu jazz","Victor",0.686,0.746,5,-8.287,0,0.0474,0.362,0.93,0.057,0.486,110.075,4
4kXX1dTN3aw9JNznU9G3oU,"ロマンス","キャット","鈴木 弘",1976,353386,45,elhechizhero,2020-10-09T07:51:35Z,"jazz fusion,jazz","Nippon Columbia Co., Ltd. / NIPPONOPHONE",0.542,0.185,7,-16.083,0,0.0306,0.813,0.94,0.0769,0.208,73.24,4
5I9k1tmY1hk5WUYQDAvMbh,"qualia","qualia","PRIMITIVE ART ORCHESTRA",2015-12-09,204306,29,elhechizhero,2020-10-09T05:30:04Z,"jazz fusion","Playwright",0.474,0.639,2,-11.231,1,0.0281,0.829,0.901,0.0913,0.37,64.018,4
2Gxqikeb2xoK7clN0p8wch,"シュリンプ・ダンス","キャット","鈴木 弘",1976,422253,41,elhechizhero,2020-10-09T07:44:26Z,"jazz fusion,jazz","Nippon Columbia Co., Ltd. / NIPPONOPHONE",0.479,0.465,2,-11.964,0,0.0482,0.321,0.738,0.0839,0.463,85.958,4
4iRLE5yGmnprOal4aD34Ve,"風と共に去りぬ","コラボレーション","Eiji Kitamura,菅野邦彦,原田政長,須永ひろし",1973,413800,0,elhechizhero,2020-10-09T07:55:56Z,"","AUDIO LAB",0.673,0.135,7,-20.876,0,0.0364,0.911,0.574,0.1,0.358,123.575,4
6DxjcerSgdQFFBiZR7hnQw,"クロとシロ","キャット","鈴木 弘",1976,702760,35,elhechizhero,2020-10-09T07:45:53Z,"jazz fusion,jazz","Nippon Columbia Co., Ltd. / NIPPONOPHONE",0.566,0.41,8,-14.566,1,0.0419,0.376,0.8,0.105,0.69,100.754,4
